MCPV_ID	MCPV_KODAS	MCPV_PAV	pirk_obj_objt_id	kategorija	MCPV_VERSIJA
12097	34997100-3	Skrydžio savirašiai.	1		2
12098	34997200-4	Oro uostų apšvietimas.	1		2
12099	34997210-7	Kilimo ir tūpimo takų žibintai.	1		2
12100	34998000-9	Jūros uostų valdymo, saugos ar signalizacijos įrenginiai.	1		2
12101	34999000-6	Signalų generatoriai, antenos signalo šakotuvai ir elektrolitinio dengimo mašinos.	1		2
12102	34999100-7	Signalų generatoriai.	1		2
12103	34999200-8	Antenos signalo šakotuvai.	1		2
12104	34999300-9	Elektrolitinio dengimo mašinos.	1		2
12105	34999400-0	Modeliai.	1		2
12106	34999410-3	Orlaivių modeliai.	1		2
12107	34999420-6	Laivų modeliai.	1		2
12108	35000000-4	Apsaugos, gaisrų gesinimo, policijos ir gynybos įrenginiai.	1		2
12109	35100000-5	Avariniai ir apsaugos įrenginiai.	1		2
12110	35110000-8	Gaisrų gesinimo, gelbėjimo ir saugos įrenginiai.	1		2
12111	35111000-5	Gaisrų gesinimo įrenginiai.	1		2
12112	35111100-6	Kvėpavimo aparatai, naudojami gesinant gaisrus.	1		2
12113	35111200-7	Gaisrų gesinimo medžiagos.	1		2
12114	35111300-8	Ugnies gesintuvai.	1		2
12115	35111310-1	Putų blokai.	1		2
12116	35111320-4	Nešiojamieji gesintuvai.	1		2
12117	35111400-9	Gelbėjimosi nuo gaisro įranga.	1		2
12118	35111500-0	Ugnies gesinimo sistema.	1		2
12119	35111510-3	Ugnies gesinimo priemonės.	1		2
12120	35111520-6	Ugnies gesinimo putos arba panašūs mišiniai.	1		2
12121	35112000-2	Gelbėjimo ir avarinė įranga.	1		2
12122	35112100-3	Avarijų pratybų manekenai.	1		2
12123	35112200-4	Avariniai dušai.	1		2
12124	35112300-5	Akių dušai.	1		2
12125	35113000-9	Saugos įrenginiai.	1		2
12126	35113100-0	Teritorijos saugos įrenginiai.	1		2
12127	35113110-0	Branduolinio reaktoriaus apsaugos sistema.	1		2
12128	35113200-1	Branduolinės, biologinės, cheminės ir radiologinės apsaugos įrenginiai.	1		2
12129	35113210-4	Branduolinės saugos įrenginiai.	1		2
12130	35113300-2	Saugos įranga.	1		2
12131	35113400-3	Apsauginiai drabužiai.	1		2
12132	35113410-6	Drabužiai, apsaugantys nuo biologinio ir cheminio poveikio.	1		2
12133	35113420-9	Branduolinės ir radiologinės apsaugos apranga.	1		2
12134	35113430-2	Saugos liemenės.	1		2
12135	35113440-5	Liemenės su atšvaitais.	1		2
12136	35113450-8	Apsauginiai paltai arba apsiaustai.	1		2
12137	35113460-1	Apsauginės kojinės arba panašūs trikotažo gaminiai.	1		2
12138	35113470-4	Apsauginiai marškiniai arba kelnės.	1		2
12139	35113480-7	Apsauginiai rankogaliai.	1		2
12140	35113490-0	Apsauginiai chalatai.	1		2
12141	35120000-1	Stebėjimo ir apsaugos sistemos bei prietaisai.	1		2
12142	35121000-8	Apsaugos įrenginiai.	1		2
12143	35121100-9	Sirenos (apsaugos).	1		2
12144	35121200-0	Padirbtų pinigų detektoriai.	1		2
12145	35121300-1	Apsaugos įtaisai.	1		2
12146	35121400-2	Apsaugos maišeliai dokumentams ir vertybėms.	1		2
12147	35121500-3	Plombos.	1		2
12148	35121600-4	Žymėjimo kortelės.	1		2
12149	35121700-5	Signalizacijos sistemos.	1		2
12150	35121800-6	Išgaubti apsauginiai veidrodžiai.	1		2
12151	35121900-7	Radarų detektoriai.	1		2
12152	35123000-2	Teritorijos identifikacijos įrenginiai.	1		2
12153	35123100-3	Magnetinių kortelių sistema.	1		2
12154	35123200-4	Lankstaus darbo laiko įranga.	1		2
12155	35123300-5	Tabelių tvarkymo sistema.	1		2
12156	35123400-6	Tapatybės kortelės.	1		2
12157	35123500-7	Tapatybės nustatymo vaizdo sistemos.	1		2
12158	35124000-9	Metalo detektoriai.	1		2
12159	35125000-6	Stebėjimo sistema.	1		2
12160	35125100-7	Jutikliai.	1		2
12161	35125110-0	Biometriniai davikliai.	1		2
12162	35125200-8	Laiko kontrolės sistemos arba darbo laiko registravimo prietaisai.	1		2
12163	35125300-2	Apsaugos kameros.	1		2
12164	35126000-3	Brūkšninių kodų skaitymo įrenginiai.	1		2
12165	35200000-6	Policijos įranga.	1		2
12166	35210000-9	Šaudymo treniruočių taikiniai.	1		2
12167	35220000-2	Įranga riaušėms malšinti.	1		2
12168	35221000-9	Vandens patrankos.	1		2
12169	35230000-5	Antrankiai.	1		2
12170	35240000-8	Sirenos (pavojaus).	1		2
12171	35250000-1	Šunų repelentai.	1		2
12172	35260000-4	Policijos ženklai.	1		2
12173	35261000-1	Informacinės lentos.	1		2
12174	35261100-2	Besikeičiančios informacijos švieslentės.	1		2
12175	35262000-8	Pervažų valdymo signalizacijos įrenginiai.	1		2
12176	35300000-7	Ginklai, šaudmenys ir jų dalys.	1		2
12177	35310000-0	Įvairūs ginklai.	1		2
12178	35311000-7	Kardai, trumpi kardai, durtuvai ir ietys.	1		2
12179	35311100-8	Kalavijai.	1		2
12180	35311200-9	Trumpi kardai.	1		2
12181	35311300-0	Durtuvai.	1		2
12182	35311400-1	Ietys.	1		2
12183	35312000-4	Dujiniai šautuvai.	1		2
12184	35320000-3	Šaunamieji ginklai.	1		2
12185	35321000-0	Lengvieji šaunamieji ginklai.	1		2
12186	35321100-1	Rankiniai šaunamieji ginklai.	1		2
12187	35321200-2	Šautuvai.	1		2
12188	35321300-3	Kulkosvaidžiai.	1		2
12189	35322000-7	Artilerija.	1		2
12190	35322100-8	Priešlėktuvinė artilerija.	1		2
12191	35322200-9	Savaeigė artilerija.	1		2
12192	35322300-0	Velkamoji artilerija.	1		2
12193	35322400-1	Mortyros.	1		2
12194	35322500-2	Haubicos.	1		2
12195	35330000-6	Šaudmenys.	1		2
12196	35331000-3	Šaunamųjų ginklų ir kariniai šaudmenys.	1		2
12197	35331100-4	Kulkos.	1		2
12198	35331200-5	Artilerijos sviediniai.	1		2
12199	35331300-3	Granatos.	1		2
12200	35331400-7	Sausumos minos.	1		2
12201	35331500-8	Šoviniai.	1		2
12202	35332000-0	Jūrų karo šaudmenys.	1		2
12203	35332100-1	Torpedos.	1		2
12204	35332200-2	Jūrinės minos.	1		2
12205	35333000-7	Oro karo šaudmenys.	1		2
12206	35333100-8	Bombos.	1		2
12207	35333200-9	Raketos.	1		2
12208	35340000-9	Šaunamųjų ginklų ir šaudmenų dalys.	1		2
12209	35341000-6	Lengvųjų šaunamųjų ginklų dalys.	1		2
12210	35341100-7	Vamzdžių jungiamosios detalės iš patrankų metalo.	1		2
12211	35342000-3	Raketų paleidimo įrenginių dalys.	1		2
12212	35343000-0	Mortyrų dalys.	1		2
12213	35400000-8	Karinės transporto priemonės ir jų dalys.	1		2
12214	35410000-1	Kariniai šarvuočiai.	1		2
12215	35411000-8	Kovos tankai.	1		2
12216	35411100-9	Pagrindiniai kovos tankai.	1		2
12217	35411200-0	Lengvieji kovos tankai.	1		2
12218	35412000-5	Koviniai šarvuočiai.	1		2
12219	35412100-6	Pėstininkų kovos mašinos.	1		2
12220	35412200-7	Šarvuoti karių transporteriai.	1		2
12221	35412300-8	Šarvuoti ginklų transporteriai.	1		2
12222	35412400-9	Žvalgomosios ir patrulinės transporto priemonės.	1		2
12223	35412500-0	Vadovavimo ir ryšio mašinos.	1		2
12224	35420000-4	Karinių transporto priemonių dalys.	1		2
12225	35421000-1	Karinių transporto priemonių atsarginės mechaninės dalys.	1		2
12226	35421100-2	Karinių transporto priemonių varikliai ir variklių dalys.	1		2
12227	35422000-8	Karinių transporto priemonių atsarginės elektroninės ir elektrinės dalys.	1		2
12228	35500000-9	Karo laivai ir jų dalys.	1		2
12229	35510000-2	Kariniai laivai.	1		2
12230	35511000-9	Koviniai laivai.	1		2
12231	35511100-0	Lėktuvnešiai.	1		2
12232	35511200-1	Eskadriniai minininkai ir fregatos.	1		2
12233	35511300-2	Korvetės ir patruliniai laivai.	1		2
12234	35511400-3	Lėktuvai-amfibijos ir laivai-amfibijos.	1		2
12235	35512000-6	Povandeniniai laivai.	1		2
12236	35512100-7	Branduoliniai strateginiai povandeniniai laivai.	1		2
12237	35512200-8	Puolamieji branduoliniai povandeniniai laivai.	1		2
12238	35512300-9	Puolamieji dyzeliniai povandeniniai laivai.	1		2
12239	35512400-0	Nepilotuojamos povandeninės transporto priemonės.	1		2
12240	35513000-3	Minavimo ir pagalbiniai laivai.	1		2
12241	35513100-4	Minų paieškos laivai ir (arba) minų traleriai.	1		2
12242	35513200-5	Pagalbiniai paieškos laivai.	1		2
12243	35513300-6	Pagalbiniai žvalgybiniai laivai.	1		2
12244	35513400-7	Pagalbiniai laivai-ligoninės, krovininiai laivai, tanklaiviai, roro laivai.	1		2
12245	35520000-5	Karo laivų dalys.	1		2
12246	35521000-2	Karo laivų korpusai ir atsarginės mechaninės dalys.	1		2
12247	35521100-3	Karo laivų varikliai ir variklių dalys.	1		2
12248	35522000-9	Karo laivų atsarginės elektroninės ir elektrinės dalys.	1		2
12249	35600000-0	Karo orlaiviai, raketos ir erdvėlaiviai.	1		2
12250	35610000-3	Karo orlaiviai.	1		2
12251	35611100-1	Naikintuvai.	1		2
12252	35611200-2	Naikintuvai-bombonešiai ir (arba) puolamieji orlaiviai.	1		2
12253	35611300-3	Bombonešiai.	1		2
12254	35611400-4	Kariniai transporto orlaiviai.	1		2
12255	35611500-5	Mokomieji orlaiviai.	1		2
12256	35611600-6	Jūrų patruliavimo orlaiviai.	1		2
12257	35611700-7	Orlaiviai-tankeriai.	1		2
12258	35611800-8	Žvalgybiniai orlaiviai.	1		2
12259	35612100-8	Koviniai sraigtasparniai.	1		2
12260	35612200-9	Kovos su povandeniniais laivais sraigtasparniai.	1		2
12261	35612300-0	Paramos sraigtasparniai.	1		2
12262	35612400-1	Kariniai transporto sraigtasparniai.	1		2
12263	35612500-2	Paieškos ir gelbėjimo sraigtasparniai.	1		2
12264	35613000-4	Nepilotuojamos oro transporto priemonės.	1		2
12265	35613100-5	Nepilotuojamos kovinės oro transporto priemonės.	1		2
12266	35620000-6	Raketos (ginklai).	1		2
12267	35621000-3	Strateginės raketos.	1		2
12268	35621100-4	Strateginės balistinių raketų naikinimo raketos.	1		2
12269	35621200-5	Tarpžemyninės balistinės raketos.	1		2
12270	35621300-6	Povandeninių laivų paleidžiamos balistinės raketos.	1		2
12271	35621400-7	Vidutinio nuotolio balistinės raketos.	1		2
12272	35622000-0	Taktinės raketos.	1		2
12273	35622100-1	Raketos "oras-oras".	1		2
12274	35622200-2	Raketos "oras-žemė".	1		2
12275	35622300-3	Priešlaivinės raketos.	1		2
12276	35622400-4	Kovos su povandeniniais laivais raketos.	1		2
12277	35622500-5	Taktinės balistinių raketų naikinimo raketos.	1		2
12278	35622600-6	Prieštankinės valdomosios raketos.	1		2
12279	35622700-7	Raketos "žemė-oras".	1		2
12280	35623000-7	Sparnuotosios raketos.	1		2
12281	35623100-8	Iš oro ir (arba) žemės, ir (arba) jūros paleidžiamos sparnuotosios raketos.	1		2
12282	35630000-9	Kariniai erdvėlaiviai.	1		2
12283	35631000-6	Kariniai palydovai.	1		2
12284	35631100-7	Ryšių palydovai.	1		2
12285	35631200-8	Stebėjimo palydovai.	1		2
12286	35631300-9	Navigacijos palydovai.	1		2
12287	35640000-2	Karinės erdvėlaivių įrangos dalys.	1		2
12288	35641000-9	Karinės erdvėlaivių įrangos konstrukcijos ir atsarginės mechaninės dalys.	1		2
12289	35641100-0	Karinės erdvėlaivių įrangos varikliai ir variklių dalys.	1		2
12290	35642000-7	Karinės erdvėlaivių įrangos atsarginės elektroninės ir elektrinės dalys.	1		2
12291	35700000-1	Karinės elektroninės sistemos.	1		2
12292	35710000-4	Vadovavimo, valdymo, ryšių ir kompiuterinės sistemos.	1		2
12293	35711000-1	Vadovavimo, valdymo ir ryšių sistemos.	1		2
12294	35712000-8	Taktinio vadovavimo, valdymo ir ryšių sistemos.	1		2
12295	35720000-7	Žvalgymo, sekimo, taikinių nustatymo ir išžvalgymo sistemos.	1		2
12296	35721000-4	Elektroninės žvalgybos sistemos.	1		2
12297	35722000-1	Radarai (įrenginiai).	1		2
12298	35723000-8	Oro erdvės gynybos radarai.	1		2
12299	35730000-0	Elektroninės karinės sistemos ir elektroninės atoveiksmio priemonės.	1		2
12300	35740000-3	Koviniai treniruokliai.	1		2
12301	35800000-2	Individuali ir pagalbinė įranga.	1		2
12302	35810000-5	Individuali įranga.	1		2
12303	35811100-3	Ugniagesių uniformos.	1		2
12304	35811200-4	Policininkų uniformos.	1		2
12305	35811300-5	Kariškių uniformos.	1		2
12306	35812000-9	Kovinės uniformos.	1		2
12307	35812100-0	Maskuojantieji švarkai.	1		2
12308	35812200-1	Koviniai kostiumai.	1		2
12309	35812300-2	Koviniai reikmenys.	1		2
12310	35813000-6	Kariniai šalmai.	1		2
12311	35813100-7	Šalmų apdangalai.	1		2
12312	35814000-3	Dujokaukės.	1		2
12313	35815000-0	Drabužiai, apsaugantys nuo balistinių raketų poveikio.	1		2
12314	35815100-1	Neperšaunamosios liemenės.	1		2
12315	35820000-8	Pagalbinė įranga.	1		2
12316	35821000-5	Vėliavos.	1		2
12317	35821100-6	Vėliavų stiebai.	1		2
12318	37000000-8	Muzikos instrumentai, sporto prekės, žaidimai, žaislai, rankdarbiai, meno kūriniai ir jų priedai.	1		2
12319	37300000-1	Muzikos instrumentai ir jų dalys.	1		2
12320	37310000-4	Muzikos instrumentai.	1		2
12321	37311000-1	Klavišiniai instrumentai.	1		2
12322	37311100-2	Pianinai.	1		2
12323	37311200-3	Akordeonai.	1		2
12324	37311300-4	Vargonai.	1		2
12325	37311400-5	Čelestos.	1		2
12326	37312000-8	Variniai pučiamieji instrumentai.	1		2
12327	37312100-9	Trimitai.	1		2
12328	37312200-0	Trombonai.	1		2
12329	37312300-1	Suzafonai (didelės dūdos).	1		2
12330	37312400-2	Saksofonai.	1		2
12331	37312500-3	Švilpukai.	1		2
12332	37312600-4	Medžioklės ragai (trimitai).	1		2
12333	37312700-5	Sakshornai.	1		2
12334	37312800-6	Melofonai.	1		2
12335	37312900-7	Althornai, baritonai, fliugelhornai ir valtornos.	1		2
12336	37312910-0	Althornai.	1		2
12337	37312920-3	Baritonai.	1		2
12338	37312930-6	Fliugelhornai.	1		2
12339	37312940-9	Valtornos.	1		2
12340	37313000-5	Styginiai instrumentai.	1		2
12341	37313100-6	Klavesinai.	1		2
12342	37313200-7	Klavikordai.	1		2
12343	37313300-8	Gitaros.	1		2
12344	37313400-9	Smuikai.	1		2
12345	37313500-0	Arfos.	1		2
12346	37313600-1	Bandžos.	1		2
12347	37313700-2	Mandolinos.	1		2
12348	37313800-3	Violončelės.	1		2
12349	37313900-4	Bosai.	1		2
12350	37314000-2	Pučiamieji instrumentai.	1		2
12351	37314100-3	Klarnetai.	1		2
12352	37314200-4	Obojai.	1		2
12353	37314300-5	Kornetai ir fleitos.	1		2
12354	37314310-8	Kornetai.	1		2
12355	37314320-1	Fleitos.	1		2
12356	37314400-6	Mažosios fleitos (piccolo).	1		2
12357	37314500-7	Dūdmaišiai.	1		2
12358	37314600-8	Lūpinės armonikėlės.	1		2
12359	37314700-9	Dūdelės.	1		2
12360	37314800-0	Anglų ragai.	1		2
12361	37314900-1	Okarinos.	1		2
12362	37315000-9	Muzikos instrumentai su elektriniu garso stiprinimu.	1		2
12363	37315100-0	Sintezatoriai.	1		2
12364	37316000-6	Mušamieji instrumentai.	1		2
12365	37316100-7	Lėkštės (instrumentai).	1		2
12366	37316200-8	Varpeliai (instrumentai).	1		2
12367	37316300-9	Tamburinai.	1		2
12368	37316400-0	Kastanjetės.	1		2
12369	37316500-1	Būgnai (instrumentai).	1		2
12370	37316600-2	Ksilofonai.	1		2
12371	37316700-3	Vibrafonai.	1		2
12372	37320000-7	Muzikos instrumentų dalys ir reikmenys.	1		2
12373	37321000-4	Muzikos instrumentų priedai.	1		2
12374	37321100-5	Metronomai.	1		2
12375	37321200-6	Liežuvėliai.	1		2
12376	37321300-7	Styginių instrumentų priedai.	1		2
12377	37321400-8	Instrumentų strygos arba mediatoriai.	1		2
12378	37321500-9	Mušamųjų instrumentų priedai.	1		2
12379	37321600-0	Muzikos instrumentų dėklai arba priedai.	1		2
12380	37321700-1	Muzikos instrumentų stovai arba partitūros stovai.	1		2
12381	37322000-1	Muzikos instrumentų dalys.	1		2
12382	37322100-2	Derinimo raktai.	1		2
12383	37322200-3	Muzikinės dėžutės arba mechanizmai.	1		2
12384	37322300-4	Pūstukai.	1		2
12385	37322400-5	Surdinos.	1		2
12386	37322500-6	Gulstieji kamertonai.	1		2
12387	37322600-7	Dirigento lazdelės.	1		2
12388	37322700-8	Mažųjų fleitų (piccolo) vožtuvų pagalvėlės.	1		2
12389	37400000-2	Sporto prekės ir reikmenys.	1		2
12390	37410000-5	Lauko sporto reikmenys.	1		2
12391	37411000-2	Žiemos sporto įranga.	1		2
12392	37411100-3	Slidžių ir snieglenčių sporto reikmenys.	1		2
12393	37411110-6	Slidininkų batai.	1		2
12394	37411120-9	Slidės.	1		2
12395	37411130-2	Slidininkų lazdos.	1		2
12396	37411140-5	Apkaustai.	1		2
12397	37411150-8	Snieglentės.	1		2
12398	37411160-1	Slidininkų drabužiai.	1		2
12399	37411200-4	Čiuožimo ir ledo ritulio įranga.	1		2
12400	37411210-7	Ledo ritulio rituliai.	1		2
12401	37411220-0	Pačiūžos.	1		2
12402	37411230-3	Ledo ritulio lazdos.	1		2
12403	37411300-5	Arktiniam orui pritaikyti drabužiai ir įrenginiai.	1		2
12404	37412000-9	Vandens sporto reikmenys.	1		2
12405	37412100-0	Vandens slidės.	1		2
12406	37412200-1	Nardymo su akvalangais ir paviršinio nardymo reikmenys.	1		2
12407	37412210-4	Nardymo svarmenys.	1		2
12408	37412220-7	Nardymo balionai.	1		2
12409	37412230-0	Nardymo reguliatoriai.	1		2
12410	37412240-3	Nardymo priemonės arba reikmenys.	1		2
12411	37412241-0	Kvėpavimo aparatai, naudojami nardant.	1		2
12412	37412242-7	Narų apranga.	1		2
12413	37412243-4	Narų kostiumai.	1		2
12414	37412250-6	Kaukės, plaukmenys arba kvėpavimo vamzdeliai.	1		2
12415	37412260-9	Šlapiojo tipo narų kostiumai.	1		2
12416	37412270-2	Sausojo tipo narų kostiumai.	1		2
12417	37412300-2	Banglenčių sporto ir plaukimo reikmenys.	1		2
12418	37412310-5	Vandenlentės, klūpimosios arba gulimosios banglentės.	1		2
12419	37412320-8	Burlenčių sporto reikmenys.	1		2
12420	37412330-1	Banglentės.	1		2
12421	37412340-4	Plaukimo akiniai arba plaukmenys.	1		2
12422	37412350-7	Vandens parašiutų sporto reikmenys.	1		2
12423	37413000-6	Medžioklės ir žūklės reikmenys.	1		2
12424	37413100-7	Žvejybos reikmenys.	1		2
12425	37413110-0	Meškerykočiai.	1		2
12426	37413120-3	Meškerių valai.	1		2
12427	37413130-6	Meškerių ritės.	1		2
12428	37413140-9	Jaukas.	1		2
12429	37413150-2	Masalas.	1		2
12430	37413160-5	Svareliai arba grimzdai.	1		2
12431	37413200-8	Medžioklės produktai.	1		2
12432	37413210-1	Vilbynės.	1		2
12433	37413220-4	Sportinės medžioklės jaukas.	1		2
12434	37413230-7	Sportinės medžioklės spąstai.	1		2
12435	37413240-0	Šaunamųjų ginklų vamzdžiai.	1		2
12436	37414000-3	Turizmo prekės.	1		2
12437	37414100-4	Turistiniai kilimėliai.	1		2
12438	37414200-5	Kelioniniai šaldytuvai.	1		2
12439	37414300-6	Palapinių taisymo rinkiniai.	1		2
12440	37414600-9	Turistinės arba lauko viryklės.	1		2
12441	37414700-0	Gėrimų šaldytuvai.	1		2
12442	37414800-1	Išgyventi ekstremaliomis sąlygomis pritaikyti kostiumai.	1		2
12443	37415000-0	Atletinių sporto šakų įrenginiai.	1		2
12444	37416000-7	Laisvalaikio įrenginiai.	1		2
12445	37420000-8	Sporto salės įrenginiai.	1		2
12446	37421000-5	Gimnastikos dembliai.	1		2
12447	37422000-2	Gimnastikos kartys arba buomai.	1		2
12448	37422100-3	Gimnastikos kartys.	1		2
12449	37422200-4	Gimnastikos buomai.	1		2
12450	37423000-9	Gimnastikos virvės, žiedai arba kopimo reikmenys.	1		2
12451	37423100-0	Gimnastikos virvės.	1		2
12452	37423200-1	Gimnastikos žiedai.	1		2
12453	37423300-2	Kopimo reikmenys.	1		2
12454	37424000-6	Šuolių reikmenys.	1		2
12455	37425000-3	Gimnastikos batutai.	1		2
12456	37426000-0	Pusiausvyros palaikymo reikmenys.	1		2
12457	37430000-1	Bokso reikmenys.	1		2
12458	37431000-8	Bokso ringai.	1		2
12459	37432000-5	Bokso maišai.	1		2
12460	37433000-2	Bokso pirštinės.	1		2
12461	37440000-4	Lengvojo kultūrizmo reikmenys.	1		2
12462	37441000-1	Aerobikos reikmenys.	1		2
12463	37441100-2	Bėgtakiai.	1		2
12464	37441200-3	Laipteliai-treniruokliai.	1		2
12465	37441300-4	Dviračiai-treniruokliai.	1		2
12466	37441400-5	Irklavimo treniruokliai.	1		2
12467	37441500-6	Šokdynės.	1		2
12468	37441600-7	Treniruočių batutai.	1		2
12469	37441700-8	Treniruočių kamuoliai.	1		2
12470	37441800-9	Žingsninės aerobikos reikmenys.	1		2
12471	37441900-0	Elipsiniai treniruokliai.	1		2
12472	37442000-8	Sunkiosios atletikos ir raumenų treniruokliai.	1		2
12473	37442100-8	Svarmenys.	1		2
12474	37442200-8	Štangos.	1		2
12475	37442300-8	Apatinės ir viršutinės kūno dalių raumenų treniruokliai.	1		2
12476	37442310-4	Apatinės kūno dalies raumenų treniruokliai.	1		2
12477	37442320-7	Viršutinės kūno dalies raumenų treniruokliai.	1		2
12478	37442400-8	Svarmenų kilnojimo suoleliai arba svarmenų stovai.	1		2
12479	37442500-8	Lengvojo kultūrizmo svarmenys.	1		2
12480	37442600-8	Pilateso treniruokliai.	1		2
12481	37442700-8	Gniaužomieji treniruočių įtaisai.	1		2
12482	37442800-8	Tampriosios juostos ir virvės.	1		2
12483	37442810-9	Tampriosios juostos.	1		2
12484	37442820-2	Tampriosios virvės.	1		2
12485	37442900-8	Daugiafunkciai treniruokliai.	1		2
12486	37450000-7	Aikštelių ir kortų sporto reikmenys.	1		2
12487	37451000-4	Aikštelių sporto reikmenys.	1		2
12488	37451100-5	Beisbolo kamuoliukai.	1		2
12489	37451110-8	Beisbolo galinės užtvaros arba tvoros.	1		2
12490	37451120-1	Beisbolo bazės.	1		2
12491	37451130-4	Beisbolo lazdos.	1		2
12492	37451140-7	Pagalbinės beisbolo smūgiavimo priemonės.	1		2
12493	37451150-0	Beisbolo pirštinės.	1		2
12494	37451160-3	Beisbolo arba mažojo beisbolo žaidėjų apsaugos.	1		2
